name,id,type,substitutionGroup,balance,abstract,nillable
MetricsAxis,,xbrli:stringItemType,,,,
TypeOfInternalCarbonPricingSchemeAxis,,xbrli:stringItemType,,,,
FinancialAndOperationalControlAxis,,xbrli:stringItemType,,,,
Scope3GHGEmissionsCategoryGHGProtocolAxis,,xbrli:stringItemType,,,,
EmployeesAxis,,xbrli:stringItemType,,,,
TopicsCoveredAxis,,xbrli:stringItemType,,,,
DeliveryMethodAndDurationAxis,,xbrli:stringItemType,,,,
TimeHorizonsAxis,,xbrli:stringItemType,,,,
TypeOfConsumersAndEndusersSubjectToMaterialImpactsByOwnOperationsOrThroughValueChainAxis,,xbrli:stringItemType,,,,
SustainabilityMattersAxis,,xbrli:stringItemType,,,,
ImpactRiskAndOpportunityAxis,,xbrli:stringItemType,,,,
PolicyAreasForConsumersAndEndUsersAxis,,xbrli:stringItemType,,,,
TypeOfCommunitiesSubjectToMaterialImpactsByOwnOperationsOrThroughUpstreamAndDownstreamValueChainAxis,,xbrli:stringItemType,,,,
ActionOccurrenceAxis,,xbrli:stringItemType,,,,
LayerInMitigationHierarchyForBiodiversityAndEcosystemsAxis,,xbrli:stringItemType,,,,
PolicyAreasForBiodiversityAndEcosystemsAxis,,xbrli:stringItemType,,,,
SustainableDevelopmentGoalsAxis,,xbrli:stringItemType,,,,
TargetsOfEnablingTransformativeChangeWithWhichStrategyAndBusinessModelAreCompatibleAxis,,xbrli:stringItemType,,,,
TargetsOfEUNatureRestorationPlanWithWhichStrategyAndBusinessModelAreCompatibleAxis,,xbrli:stringItemType,,,,
PolicyAreasForAffectedCommunitiesAxis,,xbrli:stringItemType,,,,
LayerInWasteHierarchyAxis,,xbrli:stringItemType,,,,
PolicyAreasForResourceUseAndCircularEconomyAxis,,xbrli:stringItemType,,,,
LayerInMitigationHierarchyForWaterAndMarineResourcesAxis,,xbrli:stringItemType,,,,
PolicyAreasForWaterAndMarineResourcesAxis,,xbrli:stringItemType,,,,
LayerInMitigationHierarchyForPollutionAxis,,xbrli:stringItemType,,,,
PolicyAreasForPollutionAxis,,xbrli:stringItemType,,,,
PolicyAreasForWorkersInValueChainAxis,,xbrli:stringItemType,,,,
PolicyAreasForOwnWorkforceAxis,,xbrli:stringItemType,,,,
MaterialNegativeImpactsOccurrenceWorkersInValueChainAxis,,xbrli:stringItemType,,,,
TypeOfValueChainWorkersSubjectToMaterialImpactsAxis,,xbrli:stringItemType,,,,
TargetRelationshipToImpactsRisksAndOpportunitiesAxis,,xbrli:stringItemType,,,,
TypeOfWorkersSubjectToMaterialImpactsByOwnOperationsAxis,,xbrli:stringItemType,,,,
MaterialNegativeImpactsOccurrenceOwnWorkforceAxis,,xbrli:stringItemType,,,,
BasisForPreparationOfSustainabilityStatementAxis,,xbrli:stringItemType,,,,
AbsoluteOrRelativeTargetAxis,,xbrli:stringItemType,,,,
StatusOfKeyActionAxis,,xbrli:stringItemType,,,,
AdministrativeManagementAndSupervisoryBodiesAxis,,xbrli:stringItemType,,,,
GroundsForDiscriminationAndDiversityAxis,,xbrli:stringItemType,,,,
SubstancesProductionUseDistributionOrCommercialisationImportAndExportAxis,,xbrli:stringItemType,,,,
TopicalESRSAxis,,xbrli:stringItemType,,,,
CoverageRateAxis,,xbrli:stringItemType,,,,
TypeOfEmployeeContractAxis,,xbrli:stringItemType,,,,
MethodologyOfEmployeeMeasurementAxis,,xbrli:stringItemType,,,,
EmployeesAndNonemployeesAxis,,xbrli:stringItemType,,,,
GenderAxis,,xbrli:stringItemType,,,,
AdaptationSolutionTypeAxis,,xbrli:stringItemType,,,,
SourceTypeAxis,,xbrli:stringItemType,,,,
GHGCategoryAxis,,xbrli:stringItemType,,,,
SectorsAndEconomicActivitiesAxis,,xbrli:stringItemType,,,,
CountryAxis,,xbrli:stringItemType,,,,
ReportingScopeAxis,,xbrli:stringItemType,,,,
DecarbonisationLeverAxis,,xbrli:stringItemType,,,,
PolicyAreasForClimateChangeAxis,,xbrli:stringItemType,,,,
SignificantAssetTypedAxis,,xbrli:stringItemType,,,,
OrdinaryBasicSalaryAndComplementaryOrVariableComponentsTypedAxis,,xbrli:stringItemType,,,,
NameOfIntensityValueDenominatorTypedAxis,,xbrli:stringItemType,,,,
NameOfProductTypedAxis,,xbrli:stringItemType,,,,
NameOfClimaterelatedRiskTypedAxis,,xbrli:stringItemType,,,,
NameOfOtherThanGenderAspectOfDiversityTypedAxis,,xbrli:stringItemType,,,,
TypeOfSupplierTypedAxis,,xbrli:stringItemType,,,,
IdentifierOfImpactRiskAndOpportunityTypedAxis,,xbrli:stringItemType,,,,
TypeOfRecipientOrBeneficiaryTypedAxis,,xbrli:stringItemType,,,,
EcosystemCategoryTypedAxis,,xbrli:stringItemType,,,,
ImpactsAndDependenciesIdentifiedTypedAxis,,xbrli:stringItemType,,,,
EcologicalStatusOfAreasTypedAxis,,xbrli:stringItemType,,,,
SiteLocationTypedAxis,,xbrli:stringItemType,,,,
TypeOfSourceTypedAxis,,xbrli:stringItemType,,,,
MainHazardClassTypedAxis,,xbrli:stringItemType,,,,
GeographicalAreaTypedAxis,,xbrli:stringItemType,,,,
GroundOfDiscriminationTypedAxis,,xbrli:stringItemType,,,,
EmployeeCategoryTypedAxis,,xbrli:stringItemType,,,,
RegionTypedAxis,,xbrli:stringItemType,,,,
NameOfMetricsTypedAxis,,xbrli:stringItemType,,,,
EnergyEfficiencyClassTypedAxis,,xbrli:stringItemType,,,,
NameOfGHGCategoryTypedAxis,,xbrli:stringItemType,,,,
TypeOfOtherInternalCarbonPricingSchemeTypedAxis,,xbrli:stringItemType,,,,
NameOfRecognisedQualityStandardTypedAxis,,xbrli:stringItemType,,,,
NameOfRemovalAndStorageActivityTypedAxis,,xbrli:stringItemType,,,,
OperatingSegmentTypedAxis,,xbrli:stringItemType,,,,
NameOfSubsidiaryTypedAxis,,xbrli:stringItemType,,,,
IdentifierOfTargetTypedAxis,,xbrli:stringItemType,,,,
IdentifierOfActionPlanTypedAxis,,xbrli:stringItemType,,,,
IdentifierOfPolicyTypedAxis,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToClimateChangeMitigationAndAdaptationTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsInRelationToClimateChangePoliciesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesInRelationToClimateChangePoliciesDetailedTable,,xbrli:stringItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationGHGEmissionsReductionTargetsByDecarbonisationLeversTable,,xbrli:stringItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationGHGEmissionsReductionTargetsTable,,xbrli:stringItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationScope3GHGEmissionsReductionTargetsGHGProtocolTable,,xbrli:stringItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationGHGEmissionsReductionTargetsByDecarbonisationLeversIntensityValueTable,,xbrli:stringItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationScope3GHGEmissionsReductionTargetsISO140641Table,,xbrli:stringItemType,,,,
GrossScopes123AndTotalGHGEmissionsGHGEmissionsPerScopeTable,,xbrli:stringItemType,,,,
GrossScopes123AndTotalGHGEmissionsTotalGHGEmissionsTable,,xbrli:stringItemType,,,,
GrossScopes123AndTotalGHGEmissionsScope3GHGEmissionsGHGProtocolTable,,xbrli:stringItemType,,,,
GrossScopes1And2FinancialAndOperationalControlTable,,xbrli:stringItemType,,,,
GrossScopes123AndTotalGHGEmissionsTotalGHGEmissionsValueChainTable,,xbrli:stringItemType,,,,
GrossScopes123AndTotalGHGEmissionsScope3GHGEmissionsISO140641Table,,xbrli:stringItemType,,,,
GHGEmissionsPerScopeAdditionalBreakdownsTable,,xbrli:stringItemType,,,,
ApplicationOfCarbonPricingSchemesTable,,xbrli:stringItemType,,,,
EmissionsCoveredByCarbonPricingSchemesTable,,xbrli:stringItemType,,,,
NumberOfEmployeesHeadcountTable,,xbrli:stringItemType,,,,
BreakdownOfRevenueTable,,xbrli:stringItemType,,,,
PercentageOfMembersOfAdministrativeManagementAndSupervisoryBodiesByGenderTable,,xbrli:stringItemType,,,,
RolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesDetailedTable,,xbrli:stringItemType,,,,
PercentageOfMembersOfAdministrativeManagementAndSupervisoryBodiesByOtherAspectsOfDiversityTable,,xbrli:stringItemType,,,,
SourcesOfEstimationAndOutcomeUncertaintyTable,,xbrli:stringItemType,,,,
UseOfPhaseinProvisionsTable,,xbrli:stringItemType,,,,
ValueChainEstimationTable,,xbrli:stringItemType,,,,
CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesByGenderTable,,xbrli:stringItemType,,,,
CharacteristicsOfUndertakingsEmployeesNumberOfEmployeesInCountriesWith50OrMoreEmployeesTable,,xbrli:stringItemType,,,,
CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndGenderTable,,xbrli:stringItemType,,,,
CharacteristicsOfUndertakingsEmployeesInformationOnEmployeesByContractTypeAndRegionTable,,xbrli:stringItemType,,,,
CharacteristicsOfUndertakingsEmployeesTable,,xbrli:stringItemType,,,,
TrainingAndSkillsDevelopmentMetricsByEmployeeCategoryAndGenderTable,,xbrli:stringItemType,,,,
TrainingAndSkillsDevelopmentMetricsTable,,xbrli:stringItemType,,,,
PercentageOfEmployeesWithDisabilitiesTable,,xbrli:stringItemType,,,,
PersonsWithDisabilitiesTable,,xbrli:stringItemType,,,,
AdequateWagesByCountryTable,,xbrli:stringItemType,,,,
AdequateWagesTable,,xbrli:stringItemType,,,,
DiversityMetricsTable,,xbrli:stringItemType,,,,
DiversityMetricsDetailedTable,,xbrli:stringItemType,,,,
CollectiveBargainingCoverageAndSocialDialogueByCountryEeaTable,,xbrli:stringItemType,,,,
CollectiveBargainingCoverageByRegionNoneeaTable,,xbrli:stringItemType,,,,
CollectiveBargainingCoverageAndSocialDialogueTable,,xbrli:stringItemType,,,,
CharacteristicsOfNonemployeesInUndertakingsOwnWorkforceTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToPollutionTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsRelatedToPollutionTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToPollutionTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToPollutionDetailedTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToPollutionTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToPollutionTargetsNotAdoptedTable,,xbrli:stringItemType,,,,
PollutionOfAirWaterAndSoilPollutantsAdditionalBreakdownsTable,,xbrli:stringItemType,,,,
PollutionOfAirWaterAndSoilPollutantsTable,,xbrli:stringItemType,,,,
PollutionOfAirWaterAndSoilMicroplasticsAdditionalBreakdownsTable,,xbrli:stringItemType,,,,
PollutionOfAirWaterAndSoilTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToWaterAndMarineResourcesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsRelatedToWaterAndMarineResourcesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToWaterAndMarineResourcesDetailedTable,,xbrli:stringItemType,,,,
WaterConsumptionAdditionalBreakdownsTable,,xbrli:stringItemType,,,,
WaterConsumptionTbale,,xbrli:stringItemType,,,,
AnticipatedFinancialEffectsFromMaterialWaterAndMarineResourcesrelatedRisksAndOpportunitiesTimeHorizonsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToWaterAndMarineResourcesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToWaterAndMarineResourcesTargetsNotAdoptedTable,,xbrli:stringItemType,,,,
ResourceInflowsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToResourceUseAndCircularEconomyTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsRelatedToResourceUseAndCircularEconomyTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToResourceUseAndCircularEconomyDetailedTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToResourceUseAndCircularEconomyTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToResourceUseAndCircularEconomyTargetsNotAdoptedTable,,xbrli:stringItemType,,,,
AnticipatedFinancialEffectsFromMaterialResourceUseAndCircularEconomyrelatedRisksAndOpportunitiesTimeHorizonsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToBiodiversityAndEcosystemsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsRelatedToBiodiversityAndEcosystemsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesRelatedToBiodiversityAndEcosystemsDetailedTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToBiodiversityAndEcosystemsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToBiodiversityAndEcosystemsTargetsNotAdoptedTable,,xbrli:stringItemType,,,,
StateOfSpeciesMetricsReferredToInE1E2E3OrE5Table,,xbrli:stringItemType,,,,
MaterialImpactsRelatedToEcosystemsTable,,xbrli:stringItemType,,,,
ImpactMetricsRelatedToBiodiversityAndEcosystemsChangeTable,,xbrli:stringItemType,,,,
AnticipatedFinancialEffectsFromMaterialBiodiversityAndEcosystemrelatedRisksAndOpportunitiesTimeHorizonsTable,,xbrli:stringItemType,,,,
PoliciesRelatedToOwnWorkforceTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToOwnWorkforceTable,,xbrli:stringItemType,,,,
ProcessesForEngagingWithOwnWorkforceAndWorkersRepresentativesAboutImpactsTable,,xbrli:stringItemType,,,,
ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsTable,,xbrli:stringItemType,,,,
TakingActionOnMaterialImpactsOnOwnWorkforceAndApproachesToManagingMaterialRisksAndPursuingMaterialOpportunitiesRelatedToOwnWorkforceAndEffectivenessOfThoseActionsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToOwnWorkforceTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesToManageMaterialImpactsRisksAndOpportunitiesRelatedToOwnWorkforceTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesToManageMaterialImpactsRisksAndOpportunitiesRelatedToOwnWorkforceDetailedTable,,xbrli:stringItemType,,,,
TargetsRelatedToManagingMaterialNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToReducingNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesOnOwnWorkforceTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToReducingNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesOnOwnWorkforceTargetsNotAdoptedTable,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelS1Table,,xbrli:stringItemType,,,,
PoliciesRelatedToValueChainWorkersTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToValueChainWorkersTable,,xbrli:stringItemType,,,,
ProcessesForEngagingWithValueChainWorkersAboutImpactsTable,,xbrli:stringItemType,,,,
ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsTable,,xbrli:stringItemType,,,,
TakingActionOnMaterialImpactsOnValueChainWorkersAndApproachesToManagingMaterialRisksAndPursuingMaterialOpportunitiesRelatedToValueChainWorkersAndEffectivenessOfThoseActionsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToValueChainWorkersTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesToManageMaterialImpactsRisksAndOpportunitiesRelatedToValueChainWorkersTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesToManageMaterialImpactsRisksAndOpportunitiesRelatedToValueChainWorkersDetailedTable,,xbrli:stringItemType,,,,
TargetsRelatedToManagingMaterialNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesValueChainWorkersTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToReducingNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesOnValueChainWorkersTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToReducingNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesOnValueChainWorkersTargetsNotAdoptedTable,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelS2Table,,xbrli:stringItemType,,,,
PoliciesRelatedToAffectedCommunitiesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToAffectedCommunitiesTable,,xbrli:stringItemType,,,,
ProcessesForEngagingWithAffectedCommunitiesAboutImpactsTable,,xbrli:stringItemType,,,,
ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsTable,,xbrli:stringItemType,,,,
TakingActionOnMaterialImpactsOnAffectedCommunitiesAndApproachesToManagingMaterialRisksAndPursuingMaterialOpportunitiesRelatedToAffectedCommunitiesAndEffectivenessOfThoseActionsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionPlansToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesToManageMaterialImpactsRisksAndOpportunitiesRelatedToAffectedCommunitiesDetailedTable,,xbrli:stringItemType,,,,
TargetsRelatedToManagingMaterialNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesAffectedCommunitiesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToReducingNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesOnAffectedCommunitiesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToReducingNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesOnAffectedCommunitiesTargetsNotAdoptedTable,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelS3Table,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE1Table,,xbrli:stringItemType,,,,
ResultsOfResilienceAnalysisTable,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelTypeOfClimaterelatedRiskTable,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelE4Table,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelBreakdownOfSitesTable,,xbrli:stringItemType,,,,
MaterialImpactsRisksAndOpportunitiesAndTheirInteractionWithStrategyAndBusinessModelS4Table,,xbrli:stringItemType,,,,
PoliciesRelatedToConsumersAndEndUsersTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesRelatedToConsumersAndEndUsersTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementResourcesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementFinancialResourcesAllocatedToActionPlansDetailedTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementActionsTable,,xbrli:stringItemType,,,,
InterestsAndViewsOfStakeholdersTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsNotAdoptedTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementMetricsListOfESRSMetricsTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementPoliciesTable,,xbrli:stringItemType,,,,
MinimumDisclosureRequirementTargetsTable,,xbrli:stringItemType,,,,
TargetsRelatedToManagingMaterialNegativeImpactsAdvancingPositiveImpactsAndManagingMaterialRisksAndOpportunitiesConsumersAndEndUsersTable,,xbrli:stringItemType,,,,
